Nb de periode :    21
 3.0000
  0.231049E-08  0.446786E+00  0.683420E-08  0.533882E-01  0.147282E-09  0.824069E-10
 -0.446786E+00 -0.647412E-09  0.124760E-06  0.208813E-09  0.533883E-01  0.226576E-16
 -0.355725E-14  0.805104E-09 -0.757614E-16  0.828859E-10 -0.605604E-16  0.998664E-13
 5.0000
  0.436249E+01 -0.189058E-07 -0.205413E-05 -0.126602E-08 -0.448927E+00 -0.497380E-14
  0.000000E+00  0.436247E+01 -0.266824E-07  0.448925E+00 -0.506407E-09  0.801389E-09
 -0.857189E-06 -0.121491E-06  0.390421E+01 -0.212283E-07  0.687316E-07 -0.293099E-14
  0.238069E-08  0.450184E+00 -0.915679E-09  0.537158E-01 -0.125192E-09  0.830837E-10
 -0.450185E+00 -0.161817E-08  0.492204E-07 -0.255204E-09  0.537160E-01 -0.888178E-15
 -0.859313E-14  0.811741E-09 -0.818789E-16  0.835519E-10  0.104612E-14  0.998940E-13
